Time,Time,Time (Hour),Load_kW,kWh,Total Energy Consumption (kWh),,,Missing data rows,,"0,612257",,,,,,,,,"graphs are not properly seen online, for a better view download the exc file",,,,,,,,,
29/05/2018 16:45:00,29/5/2018,4:45:00 p. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 17:00:00,29/5/2018,5:00:00 p. m.,"0,13","0,0325",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 17:15:00,29/5/2018,5:15:00 p. m.,"0,11","0,0275",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 17:30:00,29/5/2018,5:30:00 p. m.,"0,1","0,025",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 17:45:00,29/5/2018,5:45:00 p. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 18:00:00,29/5/2018,6:00:00 p. m.,"0,44","0,11",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 18:15:00,29/5/2018,6:15:00 p. m.,"1,53","0,3825",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 18:30:00,29/5/2018,6:30:00 p. m.,"3,58","0,895",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 18:45:00,29/5/2018,6:45:00 p. m.,"0,89","0,2225",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 19:00:00,29/5/2018,7:00:00 p. m.,"0,89","0,2225",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 19:15:00,29/5/2018,7:15:00 p. m.,"0,87","0,2175",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 19:30:00,29/5/2018,7:30:00 p. m.,"0,83","0,2075",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 19:45:00,29/5/2018,7:45:00 p. m.,"0,71","0,1775",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 20:00:00,29/5/2018,8:00:00 p. m.,"0,78","0,195",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 20:15:00,29/5/2018,8:15:00 p. m.,"2,83","0,7075",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 20:30:00,29/5/2018,8:30:00 p. m.,"1,62","0,405",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 20:45:00,29/5/2018,8:45:00 p. m.,"0,83","0,2075",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 21:00:00,29/5/2018,9:00:00 p. m.,"2,31","0,5775",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 21:15:00,29/5/2018,9:15:00 p. m.,"1,65","0,4125",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 21:30:00,29/5/2018,9:30:00 p. m.,"0,7","0,175",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 21:45:00,29/5/2018,9:45:00 p. m.,"0,79","0,1975",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 22:00:00,29/5/2018,10:00:00 p. m.,"0,7","0,175",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 22:15:00,29/5/2018,10:15:00 p. m.,"0,66","0,165",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 22:30:00,29/5/2018,10:30:00 p. m.,"0,55","0,1375",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 22:45:00,29/5/2018,10:45:00 p. m.,"0,6","0,15",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 23:00:00,29/5/2018,11:00:00 p. m.,"0,65","0,1625",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 23:15:00,29/5/2018,11:15:00 p. m.,"0,67","0,1675",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 23:30:00,29/5/2018,11:30:00 p. m.,"0,66","0,165",,,,,,,,,,,,,,,,,,,,,,,,
29/05/2018 23:45:00,29/5/2018,11:45:00 p. m.,"0,8","0,2",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 00:00:00,30/5/2018,12:00:00 a. m.,"0,86","0,215",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 00:15:00,30/5/2018,12:15:00 a. m.,"0,8","0,2",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 00:30:00,30/5/2018,12:30:00 a. m.,"0,7","0,175",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 00:45:00,30/5/2018,12:45:00 a. m.,"0,68","0,17",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 01:00:00,30/5/2018,1:00:00 a. m.,"0,22","0,055",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 01:15:00,30/5/2018,1:15:00 a. m.,"0,16","0,04",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 01:30:00,30/5/2018,1:30:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 01:45:00,30/5/2018,1:45:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 02:00:00,30/5/2018,2:00:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 02:15:00,30/5/2018,2:15:00 a. m.,"0,09","0,0225",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 02:30:00,30/5/2018,2:30:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 02:45:00,30/5/2018,2:45:00 a. m.,"0,11","0,0275",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 03:00:00,30/5/2018,3:00:00 a. m.,"0,16","0,04",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 03:15:00,30/5/2018,3:15:00 a. m.,"0,21","0,0525",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 03:30:00,30/5/2018,3:30:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 03:45:00,30/5/2018,3:45:00 a. m.,"0,05","0,0125",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 04:00:00,30/5/2018,4:00:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 04:15:00,30/5/2018,4:15:00 a. m.,"0,11","0,0275",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 04:30:00,30/5/2018,4:30:00 a. m.,"0,18","0,045",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 04:45:00,30/5/2018,4:45:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 05:00:00,30/5/2018,5:00:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 05:15:00,30/5/2018,5:15:00 a. m.,"0,11","0,0275",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 05:30:00,30/5/2018,5:30:00 a. m.,"0,12","0,03",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 05:45:00,30/5/2018,5:45:00 a. m.,"0,05","0,0125",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 06:00:00,30/5/2018,6:00:00 a. m.,"0,12","0,03",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 06:15:00,30/5/2018,6:15:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 06:30:00,30/5/2018,6:30:00 a. m.,"0,16","0,04",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 06:45:00,30/5/2018,6:45:00 a. m.,"0,19","0,0475",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 07:00:00,30/5/2018,7:00:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 07:15:00,30/5/2018,7:15:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 07:30:00,30/5/2018,7:30:00 a. m.,"0,09","0,0225",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 07:45:00,30/5/2018,7:45:00 a. m.,"0,19","0,0475",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 08:00:00,30/5/2018,8:00:00 a. m.,"0,18","0,045",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 08:15:00,30/5/2018,8:15:00 a. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 08:30:00,30/5/2018,8:30:00 a. m.,"0,12","0,03",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 08:45:00,30/5/2018,8:45:00 a. m.,"0,35","0,0875",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 09:00:00,30/5/2018,9:00:00 a. m.,"1,71","0,4275",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 09:15:00,30/5/2018,9:15:00 a. m.,"3,57","0,8925",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 09:30:00,30/5/2018,9:30:00 a. m.,"0,65","0,1625",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 09:45:00,30/5/2018,9:45:00 a. m.,"0,48","0,12",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 10:00:00,30/5/2018,10:00:00 a. m.,"0,33","0,0825",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 10:15:00,30/5/2018,10:15:00 a. m.,"0,19","0,0475",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 10:30:00,30/5/2018,10:30:00 a. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 10:45:00,30/5/2018,10:45:00 a. m.,"0,21","0,0525",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 11:00:00,30/5/2018,11:00:00 a. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 11:15:00,30/5/2018,11:15:00 a. m.,"0,22","0,055",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 11:30:00,30/5/2018,11:30:00 a. m.,"0,16","0,04",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 11:45:00,30/5/2018,11:45:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 12:00:00,30/5/2018,12:00:00 p. m.,"0,41","0,1025",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 12:15:00,30/5/2018,12:15:00 p. m.,"0,3","0,075",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 12:30:00,30/5/2018,12:30:00 p. m.,"0,29","0,0725",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 12:45:00,30/5/2018,12:45:00 p. m.,"0,21","0,0525",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 13:00:00,30/5/2018,1:00:00 p. m.,"0,19","0,0475",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 13:15:00,30/5/2018,1:15:00 p. m.,"0,12","0,03",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 13:30:00,30/5/2018,1:30:00 p. m.,"0,05","0,0125",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 13:45:00,30/5/2018,1:45:00 p. m.,"0,05","0,0125",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 14:00:00,30/5/2018,2:00:00 p. m.,"0,19","0,0475",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 14:15:00,30/5/2018,2:15:00 p. m.,"0,31","0,0775",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 14:30:00,30/5/2018,2:30:00 p. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 14:45:00,30/5/2018,2:45:00 p. m.,"0,13","0,0325",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 15:00:00,30/5/2018,3:00:00 p. m.,"0,2","0,05",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 15:15:00,30/5/2018,3:15:00 p. m.,"0,03","0,0075",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 15:30:00,30/5/2018,3:30:00 p. m.,"0,16","0,04",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 15:45:00,30/5/2018,3:45:00 p. m.,"0,31","0,0775",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 16:00:00,30/5/2018,4:00:00 p. m.,"0,36","0,09",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 16:15:00,30/5/2018,4:15:00 p. m.,"0,38","0,095",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 16:30:00,30/5/2018,4:30:00 p. m.,"0,21","0,0525",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 16:45:00,30/5/2018,4:45:00 p. m.,"0,67","0,1675",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 17:00:00,30/5/2018,5:00:00 p. m.,"1,74","0,435",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 17:15:00,30/5/2018,5:15:00 p. m.,1,"0,25",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 17:30:00,30/5/2018,5:30:00 p. m.,"1,29","0,3225",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 17:45:00,30/5/2018,5:45:00 p. m.,"0,75","0,1875",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 18:00:00,30/5/2018,6:00:00 p. m.,"3,5","0,875",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 18:15:00,30/5/2018,6:15:00 p. m.,"1,54","0,385",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 18:30:00,30/5/2018,6:30:00 p. m.,"2,51","0,6275",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 18:45:00,30/5/2018,6:45:00 p. m.,"0,8","0,2",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 19:00:00,30/5/2018,7:00:00 p. m.,"0,43","0,1075",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 19:15:00,30/5/2018,7:15:00 p. m.,"0,39","0,0975",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 19:30:00,30/5/2018,7:30:00 p. m.,"0,41","0,1025",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 19:45:00,30/5/2018,7:45:00 p. m.,"0,29","0,0725",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 20:00:00,30/5/2018,8:00:00 p. m.,"0,23","0,0575",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 20:15:00,30/5/2018,8:15:00 p. m.,"0,32","0,08",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 20:30:00,30/5/2018,8:30:00 p. m.,"0,33","0,0825",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 20:45:00,30/5/2018,8:45:00 p. m.,"0,31","0,0775",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 21:00:00,30/5/2018,9:00:00 p. m.,"0,69","0,1725",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 21:15:00,30/5/2018,9:15:00 p. m.,"0,69","0,1725",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 21:30:00,30/5/2018,9:30:00 p. m.,"0,65","0,1625",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 21:45:00,30/5/2018,9:45:00 p. m.,"0,65","0,1625",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 22:00:00,30/5/2018,10:00:00 p. m.,"0,71","0,1775",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 22:15:00,30/5/2018,10:15:00 p. m.,"0,65","0,1625",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 22:30:00,30/5/2018,10:30:00 p. m.,"0,62","0,155",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 22:45:00,30/5/2018,10:45:00 p. m.,"0,61","0,1525",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 23:00:00,30/5/2018,11:00:00 p. m.,"0,62","0,155",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 23:15:00,30/5/2018,11:15:00 p. m.,"0,65","0,1625",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 23:30:00,30/5/2018,11:30:00 p. m.,"0,73","0,1825",,,,,,,,,,,,,,,,,,,,,,,,
30/05/2018 23:45:00,30/5/2018,11:45:00 p. m.,"0,76","0,19",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 00:00:00,31/5/2018,12:00:00 a. m.,"0,69","0,1725",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 00:15:00,31/5/2018,12:15:00 a. m.,"0,71","0,1775",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 00:30:00,31/5/2018,12:30:00 a. m.,"0,82","0,205",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 00:45:00,31/5/2018,12:45:00 a. m.,"0,81","0,2025",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 01:00:00,31/5/2018,1:00:00 a. m.,"0,12","0,03",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 01:15:00,31/5/2018,1:15:00 a. m.,"0,18","0,045",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 01:30:00,31/5/2018,1:30:00 a. m.,"0,18","0,045",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 01:45:00,31/5/2018,1:45:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 02:00:00,31/5/2018,2:00:00 a. m.,"0,12","0,03",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 02:15:00,31/5/2018,2:15:00 a. m.,"0,11","0,0275",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 02:30:00,31/5/2018,2:30:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 02:45:00,31/5/2018,2:45:00 a. m.,"0,11","0,0275",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 03:00:00,31/5/2018,3:00:00 a. m.,"0,17","0,0425",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 03:15:00,31/5/2018,3:15:00 a. m.,"0,25","0,0625",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 03:30:00,31/5/2018,3:30:00 a. m.,"0,17","0,0425",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 03:45:00,31/5/2018,3:45:00 a. m.,"0,06","0,015",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 04:00:00,31/5/2018,4:00:00 a. m.,"0,1","0,025",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 04:15:00,31/5/2018,4:15:00 a. m.,"0,07","0,0175",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 04:30:00,31/5/2018,4:30:00 a. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 04:45:00,31/5/2018,4:45:00 a. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 05:00:00,31/5/2018,5:00:00 a. m.,"0,23","0,0575",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 05:15:00,31/5/2018,5:15:00 a. m.,"0,13","0,0325",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 05:30:00,31/5/2018,5:30:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 05:45:00,31/5/2018,5:45:00 a. m.,"0,09","0,0225",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 06:00:00,31/5/2018,6:00:00 a. m.,"0,17","0,0425",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 06:15:00,31/5/2018,6:15:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 06:30:00,31/5/2018,6:30:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 06:45:00,31/5/2018,6:45:00 a. m.,"0,16","0,04",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 07:00:00,31/5/2018,7:00:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 07:15:00,31/5/2018,7:15:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 07:30:00,31/5/2018,7:30:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 07:45:00,31/5/2018,7:45:00 a. m.,"0,55","0,1375",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 08:00:00,31/5/2018,8:00:00 a. m.,"0,33","0,0825",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 08:15:00,31/5/2018,8:15:00 a. m.,"0,49","0,1225",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 08:30:00,31/5/2018,8:30:00 a. m.,"0,57","0,1425",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 08:45:00,31/5/2018,8:45:00 a. m.,"0,43","0,1075",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 09:00:00,31/5/2018,9:00:00 a. m.,"0,41","0,1025",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 09:15:00,31/5/2018,9:15:00 a. m.,"0,18","0,045",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 09:30:00,31/5/2018,9:30:00 a. m.,"0,17","0,0425",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 09:45:00,31/5/2018,9:45:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 10:00:00,31/5/2018,10:00:00 a. m.,"0,13","0,0325",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 10:15:00,31/5/2018,10:15:00 a. m.,"0,16","0,04",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 10:30:00,31/5/2018,10:30:00 a. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 10:45:00,31/5/2018,10:45:00 a. m.,"0,03","0,0075",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 11:00:00,31/5/2018,11:00:00 a. m.,"0,16","0,04",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 11:15:00,31/5/2018,11:15:00 a. m.,"0,19","0,0475",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 11:30:00,31/5/2018,11:30:00 a. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 11:45:00,31/5/2018,11:45:00 a. m.,"0,13","0,0325",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 12:00:00,31/5/2018,12:00:00 p. m.,"0,18","0,045",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 12:15:00,31/5/2018,12:15:00 p. m.,"0,17","0,0425",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 12:30:00,31/5/2018,12:30:00 p. m.,"0,13","0,0325",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 12:45:00,31/5/2018,12:45:00 p. m.,"0,04","0,01",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 13:00:00,31/5/2018,1:00:00 p. m.,"0,11","0,0275",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 13:15:00,31/5/2018,1:15:00 p. m.,"0,06","0,015",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 13:30:00,31/5/2018,1:30:00 p. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 13:45:00,31/5/2018,1:45:00 p. m.,"0,17","0,0425",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 14:00:00,31/5/2018,2:00:00 p. m.,"0,18","0,045",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 14:15:00,31/5/2018,2:15:00 p. m.,"0,13","0,0325",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 14:30:00,31/5/2018,2:30:00 p. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 14:45:00,31/5/2018,2:45:00 p. m.,"0,2","0,05",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 15:00:00,31/5/2018,3:00:00 p. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 15:15:00,31/5/2018,3:15:00 p. m.,"0,06","0,015",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 15:30:00,31/5/2018,3:30:00 p. m.,"0,06","0,015",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 15:45:00,31/5/2018,3:45:00 p. m.,"0,09","0,0225",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 16:00:00,31/5/2018,4:00:00 p. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 16:15:00,31/5/2018,4:15:00 p. m.,"0,14","0,035",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 16:30:00,31/5/2018,4:30:00 p. m.,"0,2","0,05",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 16:45:00,31/5/2018,4:45:00 p. m.,"0,15","0,0375",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 17:00:00,31/5/2018,5:00:00 p. m.,"0,13","0,0325",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 17:15:00,31/5/2018,5:15:00 p. m.,"0,16","0,04",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 17:30:00,31/5/2018,5:30:00 p. m.,"0,18","0,045",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 17:45:00,31/5/2018,5:45:00 p. m.,"0,19","0,0475",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 18:00:00,31/5/2018,6:00:00 p. m.,"0,8","0,2",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 18:15:00,31/5/2018,6:15:00 p. m.,"1,03","0,2575",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 18:30:00,31/5/2018,6:30:00 p. m.,"1,95","0,4875",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 18:45:00,31/5/2018,6:45:00 p. m.,"1,47","0,3675",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 19:00:00,31/5/2018,7:00:00 p. m.,"0,46","0,115",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 19:15:00,31/5/2018,7:15:00 p. m.,"0,29","0,0725",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 19:30:00,31/5/2018,7:30:00 p. m.,"0,35","0,0875",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 19:45:00,31/5/2018,7:45:00 p. m.,"0,3","0,075",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 20:00:00,31/5/2018,8:00:00 p. m.,"0,29","0,0725",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 20:15:00,31/5/2018,8:15:00 p. m.,"0,34","0,085",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 20:30:00,31/5/2018,8:30:00 p. m.,"0,31","0,0775",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 20:45:00,31/5/2018,8:45:00 p. m.,"0,29","0,0725",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 21:00:00,31/5/2018,9:00:00 p. m.,"0,34","0,085",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 21:15:00,31/5/2018,9:15:00 p. m.,"0,31","0,0775",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 21:30:00,31/5/2018,9:30:00 p. m.,"0,28","0,07",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 21:45:00,31/5/2018,9:45:00 p. m.,"0,32","0,08",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 22:00:00,31/5/2018,10:00:00 p. m.,"0,32","0,08",,,,,,,,,,,,,,,,,,,,,,,,
31/05/2018 22:15:00,31/5/2018,10:15:00 p. m.,"0,44","0,11",,,,,,,,,,,,,,,,,,,,,,,,
